Date,Surface Pressure,Specific Humidity,Relative Humidity,Rainfall,Temperature,Temperature range,Temperature max,Temperature min
2016-4-11,97.68,7.2,20,0,36.08,-256.39,43.8,27.04
2016-4-12,97.53,6.53,18,0,35.98,-257.17,43.98,28
2016-4-13,97.37,5.13,14.75,0,35.38,-256.1,43.91,26.86
2016-4-14,97.43,3.78,11.06,0,35.51,-254.49,44.34,25.68
2016-4-15,97.52,4.46,12,0,36.19,-255.12,44.77,26.73
2016-4-16,97.42,5.31,14.25,0,36.69,-255.03,45.33,27.21
2016-4-17,97.37,6.41,17.38,0,36.37,-257.1,44.76,28.7
2016-4-18,97.5,7.02,18.88,0,36.12,-256.81,44.39,28.05
2016-4-19,97.55,8.97,23.12,0,37.24,-258.1,44.32,29.26
2016-4-20,97.6,9.52,23.12,0,37.88,-262.67,43.56,33.08
2016-4-21,97.41,6.9,16.75,0,38.38,-258.21,45.9,30.97
2016-4-22,97.3,5.8,14.81,0,37.17,-257.26,45.38,29.49
2016-4-23,97.22,7.14,20.12,0,35.15,-256.27,43.69,26.81
2016-4-24,97.19,6.41,18.69,0,35.38,-256.86,43.53,27.24
2016-4-25,97.3,6.53,18.25,0,36.21,-256.24,44.47,27.55
2016-4-26,97.53,6.71,17.5,0.02,36.87,-256.28,44.33,27.47
2016-4-27,97.47,7.2,18.88,0.03,37.02,-257.4,44.7,28.95
2016-4-28,97.43,8.18,20.94,0.83,37.19,-258.17,43.95,28.98
2016-4-29,97.47,8.73,21.88,0.12,37.68,-261.56,43.67,32.08
2016-4-30,97.47,8.48,22.38,0.01,37.11,-257.83,44.94,29.62
2016-5-1,97.38,6.47,17,0.04,37.53,-257.3,45.45,29.6
2016-5-2,97.38,7.14,18,0.34,37.51,-257.68,44.98,29.51
2016-5-3,97.46,8.3,22.81,0.43,35.77,-261.96,41.94,30.75
2016-5-4,97.41,9.03,24.94,0.29,36.46,-256.93,44.18,27.96
2016-5-5,97.57,9.83,28.88,1.89,35.43,-258.94,42.33,28.12
2016-5-6,97.68,15.08,56.12,14.17,30.33,-262.02,36.12,25
2016-5-7,97.65,14.95,52.94,0.98,31.74,-261.55,37.37,25.77
2016-5-8,97.65,14.28,45.44,1.02,33.54,-259.7,39.84,26.39
2016-5-9,97.61,14.1,43.25,0.25,34.28,-259.52,40.85,27.23
2016-5-10,97.62,12.57,36.81,0.03,35.06,-261.02,41.08,28.95
2016-5-11,97.49,11.41,31.19,0.12,36.4,-258.96,42.94,28.76
2016-5-12,97.23,11.11,29.19,1.47,37.49,-257.79,44.5,29.15
2016-5-13,97.21,11.05,27.12,0.27,38.38,-258.31,45.15,30.32
2016-5-14,97.29,9.52,23.31,0,38.98,-257.67,46.18,30.7
2016-5-15,97.34,10.68,25.69,0,38.73,-258.4,46.22,31.47
2016-5-16,97.17,10.8,26.25,0,38.61,-258.74,45.67,31.26
2016-5-17,96.98,11.05,26.81,0,38.72,-258.36,46.12,31.33
2016-5-18,96.89,13.06,31.88,0,37.99,-260.35,44.37,31.58
2016-5-19,96.88,12.02,30.62,0.01,37.31,-259.97,43.97,30.8
2016-5-20,96.66,11.66,26.88,0.11,39.39,-258.56,46.51,31.91
2016-5-21,96.81,10.56,25.62,0.05,38.39,-257.93,46.23,31.01
2016-5-22,97.05,10.74,27.75,0.08,37.63,-257.44,45.62,29.9
2016-5-23,97.17,11.78,31,0,37.11,-258.06,44.44,29.35
2016-5-24,97.15,11.47,29.88,0,37.61,-257.71,45.3,29.86
2016-5-25,97.08,11.17,28.75,0.01,37.3,-258.77,44.09,29.72
2016-5-26,97.16,11.29,29.75,0,37.07,-258.06,44.49,29.4
2016-5-27,97.23,11.72,29,0,37.89,-258.8,44.79,30.44
2016-5-28,97.21,12.08,30.88,0.02,37.3,-259.1,44.21,30.16
2016-5-29,97.13,11.96,30.19,0.18,37.07,-260.7,43.1,30.65
2016-5-30,97.13,11.47,29.62,0.21,37.12,-259.72,43.57,30.14
2016-5-31,97.2,10.68,26.06,0,38.02,-259.92,44.47,31.24
2016-6-1,97.21,10.44,24.25,0.04,38.37,-261.83,43.84,32.52
2016-6-2,97.08,10.25,23,0.25,39.43,-260.33,45.72,32.9
2016-6-3,97,10.8,24.38,0.56,39.23,-262.32,44.15,33.33
2016-6-4,97.05,13.61,34.75,4.68,37.09,-262.85,42.08,31.79
2016-6-5,97.18,15.87,47.44,4.62,34.32,-261.67,40.62,29.14
2016-6-6,97.25,16.97,55.69,1.38,32.51,-263.56,37.2,27.61
2016-6-7,97.2,15.81,49.06,2.72,34.18,-259.14,41.46,27.45
2016-6-8,97.11,16.36,52.25,1.26,33.71,-258.76,41.3,26.9
2016-6-9,97.11,15.75,49.5,4.93,33.91,-259.43,40.98,27.26
2016-6-10,97.14,16.6,51.38,2.79,33.62,-261.17,39.65,27.68
2016-6-11,97.16,15.69,46.19,1.28,34.54,-261.51,40.6,28.96
2016-6-12,97.15,15.5,46.69,3.16,33.9,-261.94,39.81,28.6
2016-6-13,97.14,14.22,42.75,0.13,33.95,-261.94,39.62,28.4
2016-6-14,97.08,14.16,40.38,0,35.23,-260.19,41.56,28.61
2016-6-15,96.96,13.85,38.62,0,35.51,-260.94,41.72,29.51
2016-6-16,96.92,13.67,37.69,0.01,35.48,-262.36,40.37,29.58
2016-6-17,96.94,14.1,42.44,4.95,33.89,-262.16,39.18,28.19
2016-6-18,97.08,17.33,63.94,15.03,30.19,-264.63,34.74,26.23
2016-6-19,97.06,18.43,66.75,6.53,30.51,-263.8,35.84,26.49
2016-6-20,97.04,17.82,62.38,0.69,31.19,-262.77,36.64,26.26
2016-6-21,97.07,17.58,59.12,0.94,32.11,-261.38,38.11,26.35
2016-6-22,97.25,18.74,65.69,17.18,30.88,-265.61,34.56,27.02
2016-6-23,97.2,19.53,69.69,6.15,30.62,-266.39,34.44,27.69
2016-6-24,97.19,19.59,79.31,12.31,28.3,-268.31,30.9,26.06
2016-6-25,97.21,18.55,73.56,3.4,28.87,-264.82,33.89,25.56
2016-6-26,97.2,18.68,74.69,13.25,28.61,-265.57,32.55,24.97
2016-6-27,97.04,19.29,75.38,12.49,29.01,-264.7,33.62,25.16
2016-6-28,96.96,19.84,86.5,28.95,26.84,-269.56,28.67,25.07
2016-6-29,96.94,20.26,79.19,22.15,28.91,-264.38,33.19,24.43
2016-6-30,96.94,20.2,78.5,19.04,29.03,-263.99,34.13,24.97
2016-7-1,96.9,19.41,80.62,7.65,27.79,-267.08,31.26,25.19
2016-7-2,96.94,19.65,83,21.01,27.51,-267.04,31.01,24.9
2016-7-3,97.01,20.26,86.31,22.67,27.32,-267.93,30.1,24.88
2016-7-4,97.02,20.02,87.19,20.44,26.95,-268.74,29.77,25.37
2016-7-5,97.04,18.92,84.12,15.82,26.69,-267.82,29.78,24.45
2016-7-6,97.01,18.68,82.31,3.87,26.88,-265.79,31.37,24.01
2016-7-7,97,18.74,83.81,14.94,26.5,-267.45,30.2,24.49
2016-7-8,96.76,19.1,88.88,53.34,25.72,-269.6,27.66,24.12
2016-7-9,96.55,19.29,88.75,47.81,25.94,-268.61,28.78,24.24
2016-7-10,96.6,18.92,87.06,13,25.9,-269.27,27.94,24.06
2016-7-11,96.56,20.02,89.12,40.51,26.43,-268.38,29.33,24.57
2016-7-12,96.91,18.98,90.19,27.3,25.41,-269.45,27.55,23.86
2016-7-13,97.08,18.98,84.31,0.87,26.73,-266,30.48,23.33
2016-7-14,97.13,19.29,79.62,0,28.06,-264.77,32.39,24.01
2016-7-15,97.19,19.23,82,0.85,27.44,-267.46,30.65,24.97
2016-7-16,97.3,19.04,81.88,5.27,27.31,-266.86,30.76,24.48
2016-7-17,97.56,18.68,82.88,6.77,26.79,-266.86,29.95,23.65
2016-7-18,97.56,18.62,84.56,9.26,26.39,-266.96,29.94,23.76
2016-7-19,97.48,18.49,86.81,3.2,25.79,-267.9,28.67,23.42
2016-7-20,97.34,19.04,84.62,2.16,26.74,-265.22,31.33,23.4
2016-7-21,97.2,19.78,86.69,11.59,26.88,-266.5,30.78,24.12
2016-7-22,97.08,19.9,90.38,24.5,26.2,-268.78,29,24.62
2016-7-23,97.11,19.41,87.44,9.9,26.37,-267.05,30.06,23.97
2016-7-24,97.22,19.41,83.56,14.44,27.29,-265.95,30.9,23.69
2016-7-25,97.3,19.96,87.38,19.65,26.94,-267,30.51,24.36
2016-7-26,97.31,20.2,89.75,31.26,26.63,-267.95,29.59,24.39
2016-7-27,97.37,19.9,88,26.39,26.75,-266.86,30.32,24.03
2016-7-28,97.41,19.1,85.94,7.56,26.49,-268.02,29.09,23.96
2016-7-29,97.31,19.1,86.62,7,26.32,-267.35,29.2,23.4
2016-7-30,97.25,19.23,87.75,17.27,26.17,-267.94,28.93,23.72
2016-7-31,97.24,19.47,90.56,29.63,25.85,-268.45,28.65,23.95
2016-8-1,97.01,19.96,89.81,8.19,26.35,-267.46,29.56,23.87
2016-8-2,96.77,19.1,89.19,7.08,25.72,-268.31,28.63,23.79
2016-8-3,96.79,19.17,90.06,9.61,25.57,-268.19,28.23,23.26
2016-8-4,96.89,19.47,88.69,9.29,26.14,-266.73,29.72,23.3
2016-8-5,96.96,19.29,91.62,6.79,25.44,-269.14,27.61,23.61
2016-8-6,96.95,19.53,90,12.62,25.94,-268.1,28.69,23.63
2016-8-7,97.13,19.17,89.12,9.61,25.83,-267.6,28.74,23.19
2016-8-8,97.28,18.92,86.25,2.45,26.28,-266.02,30.02,22.9
2016-8-9,97.21,19.47,86.88,2.32,26.6,-266.06,30.23,23.13
2016-8-10,97.32,19.04,89.62,4.13,25.64,-268.36,28.49,23.7
2016-8-11,97.45,18.92,86.88,1.55,26.15,-266.72,29.66,23.23
2016-8-12,97.44,18.68,87.94,0.48,25.73,-266.82,29.57,23.24
2016-8-13,97.28,19.1,86.25,2.01,26.46,-266.08,30.37,23.3
2016-8-14,97.23,19.29,87.56,36.81,26.3,-266.66,30.03,23.54
2016-8-15,97.18,18.55,90.06,12.24,25.11,-268.28,27.79,22.91
2016-8-16,97.04,18.49,85,0.09,26.09,-265.43,30.51,22.79
2016-8-17,97.07,17.94,88.44,0,24.87,-268.42,27.38,22.65
2016-8-18,97.11,18.01,84.38,0,25.82,-266.22,29.9,22.98
2016-8-19,97.16,17.64,83.81,0.01,25.59,-265.76,29.9,22.51
2016-8-20,97.25,17.46,83,0.57,25.65,-264.46,30.39,21.7
2016-8-21,97.33,18.01,83.75,0.08,26.01,-264.05,30.63,21.52
2016-8-22,97.38,18.01,82.19,0.31,26.39,-265.48,30.33,22.66
2016-8-23,97.29,18.62,83.81,3.27,26.54,-265.63,30.58,23.05
2016-8-24,97.29,18.74,81.69,1.52,27.09,-265.85,30.94,23.64
2016-8-25,97.41,18.74,83.38,2.34,26.76,-266.48,30.55,23.88
2016-8-26,97.36,18.68,83.88,0.96,26.59,-265.1,31.01,22.97
2016-8-27,97.37,18.13,81.88,1.79,26.56,-265.56,30.55,22.97
2016-8-28,97.44,19.23,81.25,10.91,27.62,-265.46,31.27,23.58
2016-8-29,97.33,19.78,79.31,3.2,28.55,-265.71,32.37,24.94
2016-8-30,97.24,20.32,86.88,9.74,27.36,-266.95,30.8,24.61
2016-8-31,97.28,19.47,89.62,9.41,26.06,-268.27,28.84,23.97
2016-9-1,97.36,19.04,87.19,5.87,26.24,-265.95,30.19,23
2016-9-2,97.4,18.62,86.12,0.67,26.07,-266.29,29.8,22.94
2016-9-3,97.39,18.55,85.19,0.16,26.2,-266.89,29.81,23.55
2016-9-4,97.59,17.21,82.88,0.06,25.51,-266.46,29.58,22.9
2016-9-5,97.65,17.03,82.75,0.02,25.34,-265,30.03,21.88
2016-9-6,97.7,16.54,82.38,0.01,25.01,-264.49,29.95,21.29
2016-9-7,97.63,16.54,83.12,0.58,24.8,-264.43,29.6,20.88
2016-9-8,97.62,17.15,83.56,0.34,25.29,-264.38,29.95,21.19
2016-9-9,97.66,18.13,87.38,0.17,25.33,-266.58,28.94,22.37
2016-9-10,97.58,18.8,86.94,7.77,26.05,-266.14,30.05,23.05
2016-9-11,97.44,18.62,88.94,4.32,25.46,-267.92,28.41,23.19
2016-9-12,97.43,18.55,88.88,12.77,25.4,-266.66,29.31,22.82
2016-9-13,97.46,19.04,92.31,21.96,25.14,-268.67,27.58,23.1
2016-9-14,97.42,19.41,87.06,9.99,26.55,-266.51,30.02,23.38
2016-9-15,97.32,19.9,88.75,12.98,26.59,-267.2,29.8,23.85
2016-9-16,97.25,20.2,87.62,5.65,27.08,-266.06,31.1,24.01
2016-9-17,97.29,19.53,84.56,10.73,27.23,-265.69,31.42,23.96
2016-9-18,97.44,18.8,86.44,1.98,26.13,-266.01,29.93,22.78
2016-9-19,97.41,19.17,86.38,4.48,26.48,-265.77,30.5,23.12
2016-9-20,97.36,19.59,88.06,4.67,26.51,-265.94,30.5,23.29
2016-9-21,97.44,19.78,87,3.41,26.88,-266.51,30.65,24.01
2016-9-22,97.48,19.41,86.94,1.02,26.62,-266.41,30.39,23.65
2016-9-23,97.23,19.53,88.56,4.68,26.33,-267.34,29.56,23.75
2016-9-24,97.04,19.71,89.25,16.2,26.28,-267.27,29.69,23.81
2016-9-25,97.11,19.59,91.25,22.95,25.81,-268.41,28.69,23.94
2016-9-26,97.31,19.53,88.38,8.56,26.36,-266.56,29.92,23.32
2016-9-27,97.42,19.47,88.88,7.94,26.24,-268.08,29.19,24.12
2016-9-28,97.38,18.49,86,2.86,25.97,-265.45,30,22.31
2016-9-29,97.32,18.37,88.31,7.77,25.39,-266.59,28.9,22.33
2016-9-30,97.27,19.23,92.94,8.08,25.15,-268.69,27.74,23.28
2016-10-1,97.33,19.59,89.56,5.56,26.22,-267.15,29.79,23.79
2016-10-2,97.58,19.17,90.44,9.48,25.66,-268.07,28.84,23.77
2016-10-3,97.59,19.04,87.31,0.27,26.23,-265.63,30.3,22.78
2016-10-4,97.58,18.74,86.81,2.54,26.08,-265.47,30.19,22.51
2016-10-5,97.52,18.68,89.38,5.81,25.41,-267.48,28.76,23.09
2016-10-6,97.58,18.68,87.19,1.02,25.94,-266.36,29.67,22.87
2016-10-7,97.59,18.86,87.62,3.51,25.98,-266.59,29.61,23.05
2016-10-8,97.56,19.35,91.5,21.82,25.59,-267.61,28.76,23.22
2016-10-9,97.53,18.37,86.44,1.05,25.81,-266.06,30.05,22.95
2016-10-10,97.61,18.07,85.44,3.87,25.76,-264.35,30.51,21.7
2016-10-11,97.69,17.33,84,0.19,25.4,-263.28,31.01,21.14
2016-10-12,97.78,15.75,80.75,0,24.55,-262.7,30.51,20.06
2016-10-13,97.94,12.7,71.06,0,23.3,-261.71,29.14,17.7
2016-10-14,97.99,11.29,63.06,0,23.41,-261.27,29.02,17.14
2016-10-15,98.01,12.08,64.75,0,23.82,-262.22,29.42,18.49
2016-10-16,98.04,12.63,68.19,0,23.94,-261.14,29.75,17.74
2016-10-17,97.97,11.84,64,0,23.88,-261.4,29.49,17.74
2016-10-18,97.9,11.47,63.75,0,23.23,-261.6,28.91,17.37
2016-10-19,97.81,11.96,67.44,0,23.09,-260.53,29.39,16.78
2016-10-20,97.71,11.96,68.56,0,22.79,-260.03,29.53,16.41
2016-10-21,97.81,11.47,64.81,0,23.03,-260.67,29.14,16.66
2016-10-22,97.98,11.23,64.62,0,22.94,-260.46,29.29,16.61
2016-10-23,97.99,12.21,70.44,0,22.9,-260.17,29.37,16.38
2016-10-24,97.94,12.88,76.88,0,22.19,-260.94,28.9,16.69
2016-10-25,97.89,12.51,75.31,0,21.98,-260.7,28.54,16.08
2016-10-26,98.01,12.21,72.56,0,22.19,-260.4,28.8,16.05
2016-10-27,98.19,11.72,75.25,0,21.11,-260.24,28.47,15.55
2016-10-28,98.12,10.99,73.44,0,20.61,-259.38,27.17,13.41
2016-10-29,98.06,12.76,77.12,0,21.76,-260.71,28.4,15.97
2016-10-30,98.2,12.63,77.75,0,21.51,-260.99,27.84,15.69
2016-10-31,98.43,11.29,73.75,0,20.87,-260.46,27.44,14.75
2016-11-1,98.35,11.35,75,0,20.66,-260.65,27.16,14.66
2016-11-2,98.29,11.66,76.31,0,20.69,-260.4,27.16,14.41
2016-11-3,98.27,12.39,78.56,0,21.16,-260.27,27.76,14.89
2016-11-4,98.03,13.18,78.38,0,22.04,-261.81,27.93,16.58
2016-11-5,97.86,14.59,80.75,0,23.15,-263.67,28.42,18.94
2016-11-6,98.05,10.38,62.75,0,22.33,-261.83,28.16,16.83
2016-11-7,98.22,9.03,58,0,21.15,-257.69,28.53,13.07
2016-11-8,98.27,9.22,59.12,0,21.21,-258.97,28.37,14.18
2016-11-9,98.36,8.97,60.06,0,20.44,-259.45,27.09,13.39
2016-11-10,98.28,8,59.94,0,18.83,-258.13,26.27,11.25
2016-11-11,98.26,8.54,61.25,0,19.15,-259.13,26.37,12.35
2016-11-12,98.37,9.22,67,0,19,-258.92,25.88,11.65
2016-11-13,98.46,10.19,71.44,0,19.55,-258.71,26.41,11.98
2016-11-14,98.38,11.05,73.69,0,20.33,-259.96,26.79,13.59
2016-11-15,98.33,11.47,77.56,0,20.05,-260.23,26.96,14.04
2016-11-16,98.4,10.93,77.38,0,19.51,-259.66,27.01,13.51
2016-11-17,98.47,9.4,71,0,18.85,-259.24,26.01,12.09
2016-11-18,98.34,9.22,68.69,0,18.71,-258.06,26.05,10.96
2016-11-19,98.18,9.83,70.94,0,19.22,-258.85,26.48,12.17
2016-11-20,98.22,10.13,70.94,0,19.73,-258.05,27.06,11.96
2016-11-21,98.23,9.95,69.62,0,19.86,-257.48,27.48,11.81
2016-11-22,98.19,9.46,66.81,0,19.76,-257.72,27.65,12.23
2016-11-23,98.18,9.09,65.31,0,19.44,-257.96,27.51,12.33
2016-11-24,98.26,9.22,66.88,0,19.37,-257.17,27.25,11.26
2016-11-25,98.23,8.54,64.81,0,18.75,-256.63,27.15,10.63
2016-11-26,98.22,8,57.62,0,19.73,-255.74,28.85,11.44
2016-11-27,98.22,7.81,52.5,0,20.86,-255.16,29.69,11.69
2016-11-28,98.21,8.36,58.88,0,19.88,-255.6,28.89,11.34
2016-11-29,98.28,8.42,56.94,0,20.58,-256.17,29.47,12.49
2016-11-30,98.36,8.79,62.56,0,19.71,-256.56,28.43,11.84
2016-12-1,98.34,10.19,73.88,0,19.49,-256.98,28.25,12.08
2016-12-2,98.38,10.99,77.12,0,20.04,-258.81,28.43,14.08
2016-12-3,98.52,11.66,79.5,0,20.09,-259.14,28.23,14.22
2016-12-4,98.59,11.11,74.81,0,20.54,-259.06,28.51,14.42
2016-12-5,98.46,9.83,70.88,0,19.55,-258.06,27.44,12.34
2016-12-6,98.45,9.03,69.62,0,18.48,-257.47,26.98,11.3
2016-12-7,98.4,8.36,64.5,0,18.64,-256.58,27.16,10.59
2016-12-8,98.29,7.08,56.38,0,18.49,-256.3,27.05,10.2
2016-12-9,98.16,6.77,58.12,0,17.13,-255.68,26.2,8.73
2016-12-10,98.13,7.2,61.06,0,17.19,-254.67,26.68,8.19
2016-12-11,98.09,7.45,61.88,0,17.62,-254.79,27.37,9.01
2016-12-12,98.11,8.06,65.5,0,18.15,-255.07,28.47,10.39
2016-12-13,98.14,8.54,65.88,0,18.99,-255.57,29.16,11.58
2016-12-14,98.31,8.97,66.62,0,19.55,-257.26,28.47,12.58
2016-12-15,98.4,8.54,65.12,0,19.1,-256.86,28.41,12.12
2016-12-16,98.49,8.06,61.81,0,19.14,-256.4,27.94,11.19
2016-12-17,98.47,6.9,53.25,0,19.16,-255.32,27.98,10.14
2016-12-18,98.48,6.41,52.56,0,18.16,-255.43,27.39,9.67
2016-12-19,98.48,6.23,52.69,0,17.9,-254.5,27.39,8.73
2016-12-20,98.42,6.1,49.19,0,18.51,-254.31,27.9,9.05
2016-12-21,98.44,5.86,46.38,0,18.86,-254.06,28.29,9.19
2016-12-22,98.34,5.25,42.62,0,18.75,-253.3,28.73,8.87
2016-12-23,98.2,5.13,43.75,0,17.99,-253.2,28.08,8.12
2016-12-24,98.04,5.8,46.12,0,18.65,-253.74,29.21,9.8
2016-12-25,98.15,6.84,54.5,0,18.73,-253.99,29.22,10.07
2016-12-26,98.31,5.07,40,0,19.24,-254.36,28.54,9.74
2016-12-27,98.41,5.19,48.44,0,16.14,-253.89,26.67,7.4
2016-12-28,98.41,6.71,58.38,0,17.13,-254.84,26.71,8.4
2016-12-29,98.39,7.08,55.62,0,18.77,-254.65,28.13,9.63
2016-12-30,98.39,6.96,51.62,0,19.7,-254.48,29.33,10.67
2016-12-31,98.3,7.14,50.69,0,20.07,-255.17,29.11,11.12
2017-1-1,98.27,7.57,53,0,20.19,-256.67,29.15,12.67
2017-1-2,98.34,7.32,52.25,0,19.83,-257.57,29.08,13.51
2017-1-3,98.46,6.47,53.62,0,18.01,-256.38,27.27,10.51
2017-1-4,98.38,7.2,58.38,0,18.12,-255.45,27.29,9.58
2017-1-5,98.3,6.9,53.69,0,18.94,-256.45,28.26,11.57
2017-1-6,98.15,6.47,51.31,0,19.15,-254.72,29.41,10.98
2017-1-7,97.91,5.86,42.75,0,20.2,-254.33,29.94,11.12
2017-1-8,97.89,6.23,43.38,0,20.58,-256.52,29.7,13.08
2017-1-9,97.92,9.03,58.31,0.1,21.41,-256.39,29.37,12.61
2017-1-10,98.09,7.87,55.69,0.01,20.06,-258.66,28.03,13.53
2017-1-11,98.24,6.04,49.25,0,18.45,-257.04,26.58,10.48
2017-1-12,98.22,4.52,42.38,0,16.19,-256.24,25.19,8.28
2017-1-13,98.27,4.39,41.44,0,16.15,-254.35,26.27,7.47
2017-1-14,98.39,4.94,43.81,0,16.6,-253.92,26.56,7.32
2017-1-15,98.46,5.62,43.5,0,18.9,-254.45,28.99,10.29
2017-1-16,98.39,6.29,42.94,0,20.38,-255.92,29.08,11.85
2017-1-17,98.33,6.96,44.38,0,21.4,-258.63,30.07,15.55
2017-1-18,98.48,7.02,46.5,0,21.48,-256.74,30.76,14.36
2017-1-19,98.59,7.39,54.38,0,20.35,-255.57,30.1,12.52
2017-1-20,98.61,7.32,53.56,0,20.36,-256,29.77,12.62
2017-1-21,98.6,7.69,52.38,0,21.56,-255.12,31.3,13.27
2017-1-22,98.67,7.57,47.94,0,22.52,-255.35,31.72,13.91
2017-1-23,98.61,7.14,44,0,22.69,-256.02,32.05,14.92
2017-1-24,98.55,7.02,45.19,0,22.12,-255.13,32.01,13.98
2017-1-25,98.57,6.65,45.75,0,21.33,-254.9,31.2,12.95
2017-1-26,98.43,6.96,45.56,0.03,22.22,-254.43,31.8,13.08
2017-1-27,98.32,7.51,42.94,0,23.74,-256.96,33.01,16.82
2017-1-28,98.45,6.35,41.31,0,21.97,-257.13,30.51,14.49
2017-1-29,98.48,4.27,28.94,0,21.77,-253.38,31.35,11.58
2017-1-30,98.29,4.15,25.62,0,23.5,-252.97,33.42,13.24
2017-1-31,98.17,4.27,23.94,0,24.32,-255.99,33.54,16.37
2017-2-1,98.26,4.82,28.25,0,23.29,-253.88,32.97,13.69
2017-2-2,98.45,6.35,39.25,0,22.96,-254.35,32.84,14.05
2017-2-3,98.41,6.59,40.06,0,22.99,-254.96,32.08,13.9
2017-2-4,98.24,5.68,34.06,0,23.64,-253.24,34.07,14.16
2017-2-5,98.12,4.52,27.5,0,24.15,-252.63,34.48,13.96
2017-2-6,98.14,5.31,29.69,0,24.12,-255.42,33.62,15.88
2017-2-7,98.2,4.21,23.19,0,24.23,-255.16,32.84,14.85
2017-2-8,98.23,4.39,23.81,0,24.79,-253.17,34.13,14.15
2017-2-9,98.08,5.07,25.62,0,25.67,-255.8,34.55,17.19
2017-2-10,98.06,5.49,29.38,0,24.44,-255.86,33.01,15.73
2017-2-11,98.09,6.71,35.12,0.17,24.98,-256.3,33.62,16.76
2017-2-12,98.36,7.51,38.81,0,25.25,-257.46,33.58,17.89
2017-2-13,98.56,8.3,41.56,0,25.61,-258.49,33.17,18.51
2017-2-14,98.71,8.42,43,0,25.68,-257.69,33.83,18.37
2017-2-15,98.72,6.77,35.81,0,25.63,-255.98,34.2,17.03
2017-2-16,98.53,4.82,26.06,0,25.43,-253.73,35.19,15.76
2017-2-17,98.41,5.19,26.12,0,26.01,-254.16,35.31,16.31
2017-2-18,98.4,5.13,26.31,0,26.55,-252.76,37.04,16.65
2017-2-19,98.25,4.52,23,0,26.9,-252.93,36.44,16.22
2017-2-20,97.86,4.03,18.31,0,28.35,-254.86,37.87,19.57
2017-2-21,97.72,4.27,18.81,0,28.19,-252.95,37.8,17.6
2017-2-22,97.89,3.91,18.44,0,27.35,-253.17,37.43,17.46
2017-2-23,98.07,4.46,20.31,0,27.58,-252.88,38.19,17.92
2017-2-24,98.31,2.5,13.44,0,25.65,-253.77,35.73,16.36
2017-2-25,98.29,2.01,11.06,0,25.18,-251.61,35.86,14.31
2017-2-26,98.04,2.56,12.38,0,26.92,-250.6,37.46,14.91
2017-2-27,98.12,3.36,15.94,0,27.33,-251.98,37.37,16.19
2017-2-28,98.19,3.05,14.56,0,27.14,-251.58,37.47,15.9
2017-3-1,98.07,3.36,15.31,0,27.85,-253.15,37.8,17.8
2017-3-2,97.87,4.21,18.81,0,27.98,-253.51,37.57,17.93
2017-3-3,97.61,5.13,21.5,0,28.95,-255.62,37.87,20.33
2017-3-4,97.56,4.09,18.81,0,27.83,-254.2,37.73,18.78
2017-3-5,97.65,4.03,18.38,0,27.41,-254.13,36.75,17.73
2017-3-6,97.71,4.21,19.5,0,27.32,-254.69,36.66,18.2
2017-3-7,97.56,6.29,24.19,2.28,28.58,-254.96,37.22,19.02
2017-3-8,97.51,5.25,24.25,0.22,27.73,-254.2,37.33,18.37
2017-3-9,97.5,6.23,25.75,0,28.48,-256.54,36.65,20.05
2017-3-10,97.43,5.92,25.56,0.03,28.4,-256.26,36.47,19.58
2017-3-11,97.68,6.53,28.81,0,27.62,-259.24,34.94,21.02
2017-3-12,97.97,2.44,12.94,0,25.05,-255.96,34.16,16.98
2017-3-13,98.05,2.56,13.56,0,25.26,-252.28,35.23,14.36
2017-3-14,98.08,3.11,15.75,0,25.84,-253.69,35.54,16.08
2017-3-15,98.1,4.09,18.81,0,26.86,-254.77,36,17.62
2017-3-16,97.96,6.77,29.12,3.98,27.69,-257.07,36.13,20.05
2017-3-17,97.77,8.48,38.44,0.96,28.6,-257.2,37.9,21.94
2017-3-18,97.85,5.31,23.5,0,28.55,-253.73,38,18.58
2017-3-19,97.87,6.16,25.19,0,29.54,-255.04,38.44,20.33
2017-3-20,97.99,6.47,28.31,0,28.55,-256.18,37.09,20.12
2017-3-21,98.14,4.15,18.81,0,28.46,-253.67,37.51,18.03
2017-3-22,98.02,4.15,16.38,0,30.48,-254.7,39.44,20.99
2017-3-23,97.86,4.88,18.31,0,31.01,-253.4,40.69,20.94
2017-3-24,97.79,5.74,19.94,0,32.48,-253.92,41.51,22.27
2017-3-25,97.8,5.31,17.75,0,33.07,-254.22,42.24,23.31
2017-3-26,97.84,4.76,15.44,0,33.52,-254.2,42.45,23.49
2017-3-27,97.86,5.13,16.56,0,33.38,-254.56,42.36,23.77
2017-3-28,97.84,5.19,16.62,0,33.98,-256.17,42.65,25.67
2017-3-29,97.68,5.19,16.25,0,34.4,-253.58,43.93,24.36
2017-3-30,97.73,5.8,18.19,0,34.48,-253.88,43.54,24.26
2017-3-31,97.78,5.37,16.31,0,35.08,-254.42,44.31,25.57
2017-4-1,97.62,5.8,17.44,0,35.01,-255.18,43.94,25.97
2017-4-2,97.48,5.92,17.38,0,34.93,-257.29,42.83,26.98
2017-4-3,97.59,5.37,15.81,0,34.83,-256.16,43.18,26.18
2017-4-4,97.64,6.65,19.62,0,34.68,-256.56,42.85,26.26
2017-4-5,97.55,6.35,19.62,0,34.15,-255.41,42.98,25.23
